grid_cell,grid_lat,grid_lon,volume,impact
"12.95286,77.61531",12.952864,77.615314,2,4.0
"12.95286,77.61993",12.952864,77.619926,2,4.0
"12.8353,77.67989",12.835296,77.679889,2,4.0
"12.95965,77.64991",12.959647,77.649908,2,4.0
"12.95965,77.71679",12.959647,77.71679,2,4.0
"13.05461,77.59456",13.054606,77.594557,2,4.0
"12.98226,77.72832",12.982256,77.728321,2,4.0
"12.92799,77.55074",12.927994,77.550738,2,4.0
"12.92799,77.55304",12.927994,77.553044,2,4.0
"12.92573,77.59225",12.925733,77.592251,2,4.0
"12.97773,77.72602",12.977734,77.726015,2,4.0
"12.97773,77.73293",12.977734,77.732934,2,4.0
"13.01843,77.65683",13.018431,77.656827,2,4.0
"12.86243,77.52768",12.862427,77.527675,2,4.0
"12.86243,77.65683",12.862427,77.656827,2,4.0
"13.09078,77.63376",13.090781,77.633764,2,4.0
"12.88956,77.64299",12.889558,77.642989,2,4.0
"12.88956,77.6476",12.889558,77.647601,2,4.0
"12.98226,77.6476",12.982256,77.647601,2,4.0
"12.93026,77.51614",12.930255,77.516144,2,4.0
"13.02295,77.61762",13.022953,77.61762,2,4.0
"13.02295,77.55535",13.022953,77.555351,2,4.0
"12.88956,77.56458",12.889558,77.564576,2,4.0
"13.09756,77.57841",13.097564,77.578413,2,4.0
"13.01843,77.6107",13.018431,77.610701,2,4.0
"13.01843,77.62915",13.018431,77.629151,2,4.0
"13.01843,77.64068",13.018431,77.640683,2,4.0
"13.01843,77.64299",13.018431,77.642989,2,4.0
"12.98452,77.74677",12.984517,77.746771,2,4.0
"13.02295,77.71679",13.022953,77.71679,2,4.0
"13.02521,77.51614",13.025214,77.516144,2,4.0
"12.88956,77.60609",12.889558,77.606089,2,4.0
"13.02295,77.6107",13.022953,77.610701,2,4.0
"12.97773,77.55766",12.977734,77.557657,2,4.0
"12.92121,77.66144",12.921211,77.661439,2,4.0
"13.05461,77.76522",13.054606,77.765221,2,4.0
"13.05461,77.76753",13.054606,77.767528,2,4.0
"13.05687,77.46771",13.056867,77.467712,2,4.0
"13.0433,77.74677",13.043301,77.746771,2,4.0
"13.04556,77.56688",13.045562,77.566882,2,4.0
"13.03878,77.61762",13.038779,77.61762,2,4.0
"12.96191,77.70526",12.961908,77.705258,2,4.0
"12.96417,77.50922",12.964169,77.509225,2,4.0
"12.90538,77.64299",12.905385,77.642989,2,4.0
"13.00487,77.63838",13.004866,77.638376,2,4.0
"13.00487,77.68911",13.004866,77.689114,2,4.0
"13.00487,77.71218",13.004866,77.712177,2,4.0
"13.06591,77.64068",13.065911,77.640683,2,4.0
"13.10435,77.60148",13.104346,77.601476,2,4.0
"12.93478,77.52998",12.934777,77.529982,2,4.0
"12.93478,77.53229",12.934777,77.532288,2,4.0
"13.02295,77.63607",13.022953,77.63607,2,4.0
"13.09982,77.58533",13.099825,77.585332,2,4.0
"13.10208,77.59917",13.102085,77.59917,2,4.0
"12.97547,77.62223",12.975473,77.622232,2,4.0
"12.97547,77.65221",12.975473,77.652214,2,4.0
"12.97547,77.7191",12.975473,77.719096,2,4.0
"12.98452,77.52768",12.984517,77.527675,2,4.0
"12.98452,77.54151",12.984517,77.541513,2,4.0
"12.98452,77.56458",12.984517,77.564576,2,4.0
"12.98452,77.56919",12.984517,77.569188,2,4.0
"13.01391,77.64068",13.013909,77.640683,2,4.0
"12.97547,77.51384",12.975473,77.513838,2,4.0
"12.97547,77.51614",12.975473,77.516144,2,4.0
"13.10208,77.61301",13.102085,77.613007,2,4.0
"13.10208,77.63146",13.102085,77.631458,2,4.0
"13.10435,77.58072",13.104346,77.58072,2,4.0
"13.07948,77.63376",13.079476,77.633764,2,4.0
"13.08174,77.55996",13.081737,77.559963,2,4.0
"12.98452,77.72602",12.984517,77.726015,2,4.0
"13.01617,77.63607",13.01617,77.63607,2,4.0
"13.01617,77.63838",13.01617,77.638376,2,4.0
"13.01391,77.59225",13.013909,77.592251,2,4.0
"13.01391,77.48386",13.013909,77.483856,2,4.0
"13.07495,77.63146",13.074954,77.631458,2,4.0
"12.98904,77.52076",12.989039,77.520756,2,4.0
"12.87599,77.63838",12.875993,77.638376,2,4.0
"12.93704,77.58994",12.937038,77.589945,2,4.0
"12.93704,77.61531",12.937038,77.615314,2,4.0
"12.97095,77.69834",12.970952,77.698339,2,4.0
"13.05008,77.6453",13.050084,77.645295,2,4.0
"12.93704,77.52998",12.937038,77.529982,2,4.0
"12.93704,77.54843",12.937038,77.548432,2,4.0
"12.93704,77.56227",12.937038,77.562269,2,4.0
"12.89182,77.61993",12.891819,77.619926,2,4.0
"13.05687,77.51845",13.056867,77.51845,2,4.0
"12.93478,77.59225",12.934777,77.592251,2,4.0
"13.06817,77.44234",13.068172,77.442343,2,4.0
"12.94834,77.74447",12.948342,77.744465,2,4.0
"12.9506,77.48155",12.950603,77.48155,2,4.0
"12.9506,77.49539",12.950603,77.495387,2,4.0
"13.03878,77.62454",13.038779,77.624539,2,4.0
"13.03878,77.64068",13.038779,77.640683,2,4.0
"13.04104,77.51153",13.04104,77.511531,2,4.0
"13.03652,77.58994",13.036519,77.589945,2,4.0
"12.90086,77.54382",12.900863,77.543819,2,4.0
"12.90765,77.61301",12.907646,77.613007,2,4.0
"12.90765,77.69373",12.907646,77.693727,2,4.0
"12.9393,77.52998",12.939299,77.529982,2,4.0
"12.97095,77.64299",12.970952,77.642989,2,4.0
"13.02748,77.59225",13.027475,77.592251,2,4.0
"13.02748,77.60609",13.027475,77.606089,2,4.0
"12.87599,77.6084",12.875993,77.608395,2,4.0
"12.87599,77.61301",12.875993,77.613007,2,4.0
"12.91669,77.66605",12.916689,77.666052,2,4.0
"13.05687,77.59686",13.056867,77.596863,2,4.0
"13.05913,77.45849",13.059128,77.458487,2,4.0
"13.01165,77.56919",13.011648,77.569188,2,4.0
"13.01165,77.58764",13.011648,77.587638,2,4.0
"13.01165,77.62684",13.011648,77.626845,2,4.0
"13.01165,77.6453",13.011648,77.645295,2,4.0
"13.01165,77.65913",13.011648,77.659133,2,4.0
"12.98678,77.59917",12.986778,77.59917,2,4.0
"13.02974,77.53229",13.029736,77.532288,2,4.0
"13.02748,77.51153",13.027475,77.511531,2,4.0
"13.12243,77.62915",13.122434,77.629151,2,4.0
"12.94156,77.49539",12.941559,77.495387,2,4.0
"12.9393,77.55766",12.939299,77.557657,2,4.0
"12.97095,77.72602",12.970952,77.726015,2,4.0
"12.98904,77.72832",12.989039,77.728321,2,4.0
"12.98904,77.61531",12.989039,77.615314,2,4.0
"13.01165,77.66605",13.011648,77.666052,2,4.0
"13.01165,77.7583",13.011648,77.758303,2,4.0
"12.89408,77.63838",12.89408,77.638376,2,4.0
"13.01165,77.5369",13.011648,77.5369,2,4.0
"13.01165,77.54151",13.011648,77.541513,2,4.0
"13.01165,77.55535",13.011648,77.555351,2,4.0
"12.94156,77.63838",12.941559,77.638376,2,4.0
"12.94156,77.6845",12.941559,77.684502,2,4.0
"13.00939,77.6476",13.009387,77.647601,2,4.0
"13.00939,77.70065",13.009387,77.700646,2,4.0
"13.05913,77.50231",13.059128,77.502306,2,4.0
"13.05913,77.55766",13.059128,77.557657,2,4.0
"12.96869,77.65452",12.968691,77.65452,2,4.0
"12.90538,77.70065",12.905385,77.700646,2,4.0
"12.99582,77.71679",12.995822,77.71679,2,4.0
"12.94834,77.62684",12.948342,77.626845,2,4.0
"12.87825,77.62454",12.878253,77.624539,2,4.0
"13.03426,77.61301",13.034258,77.613007,2,4.0
"13.03426,77.73063",13.034258,77.730627,2,4.0
"12.84208,77.6845",12.842079,77.684502,2,4.0
"12.94834,77.49539",12.948342,77.495387,2,4.0
"12.99356,77.62684",12.993561,77.626845,2,4.0
"13.07043,77.52768",13.070432,77.527675,2,4.0
"13.07043,77.55535",13.070432,77.555351,2,4.0
"13.07043,77.56688",13.070432,77.566882,2,4.0
"12.90991,77.60148",12.909906,77.601476,2,4.0
"12.99356,77.59225",12.993561,77.592251,2,4.0
"12.99356,77.60378",12.993561,77.603782,2,4.0
"12.96643,77.5",12.96643,77.5,2,4.0
"12.88504,77.63607",12.885036,77.63607,2,4.0
"12.94608,77.55074",12.946081,77.550738,2,4.0
"12.94382,77.58303",12.94382,77.583026,2,4.0
"12.94156,77.62915",12.941559,77.629151,2,4.0
"12.96643,77.65913",12.96643,77.659133,2,4.0
"12.91443,77.48155",12.914428,77.48155,2,4.0
"12.91443,77.55304",12.914428,77.553044,2,4.0
"12.9913,77.59686",12.9913,77.596863,2,4.0
"13.00939,77.55535",13.009387,77.555351,2,4.0
"12.91217,77.55766",12.912167,77.557657,2,4.0
"13.00713,77.65452",13.007126,77.65452,2,4.0
"12.90991,77.53229",12.909906,77.532288,2,4.0
"12.94834,77.50461",12.948342,77.504613,2,4.0
"13.03426,77.50231",13.034258,77.502306,2,4.0
"13.03426,77.52998",13.034258,77.529982,2,4.0
"13.03426,77.56458",13.034258,77.564576,2,4.0
"13.14504,77.61762",13.145043,77.61762,2,4.0
"12.94608,77.61762",12.946081,77.61762,2,4.0
"12.9913,77.70987",12.9913,77.709871,2,4.0
"13.00713,77.53921",13.007126,77.539207,2,4.0
"12.88051,77.63607",12.880514,77.63607,2,4.0
"12.95739,77.60378",12.957386,77.603782,2,4.0
"13.00034,77.67297",13.000344,77.67297,2,4.0
"13.00034,77.67989",13.000344,77.679889,2,4.0
"13.00034,77.6822",13.000344,77.682196,2,4.0
"13.06591,77.45157",13.065911,77.451568,2,4.0
"13.06591,77.50231",13.065911,77.502306,2,4.0
"13.00487,77.53921",13.004866,77.539207,2,4.0
"13.06817,77.44465",13.068172,77.444649,2,4.0
"12.90086,77.70295",12.900863,77.702952,2,4.0
"13.00487,77.61762",13.004866,77.61762,2,4.0
"12.92347,77.62454",12.923472,77.624539,2,4.0
"12.98,77.7214",12.979995,77.721402,2,4.0
"12.86017,77.70526",12.860166,77.705258,2,4.0
"13.25583,77.71679",13.255829,77.71679,2,4.0
"13.25809,77.71679",13.25809,77.71679,2,4.0
"13.04104,77.62223",13.04104,77.622232,2,4.0
"13.0433,77.52306",13.043301,77.523063,2,4.0
"13.19252,77.64991",13.192523,77.649908,2,4.0
"13.19252,77.6822",13.192523,77.682196,2,4.0
"13.0026,77.70065",13.002605,77.700646,2,4.0
"13.06365,77.53229",13.06365,77.532288,2,4.0
"12.83304,77.67758",12.833035,77.677583,2,4.0
"13.19704,77.70756",13.197045,77.707565,2,4.0
"12.90312,77.59456",12.903124,77.594557,1,3.0
"12.95739,77.52768",12.957386,77.527675,1,3.0
"12.98226,77.53459",12.982256,77.534594,1,3.0
"13.00034,77.53921",13.000344,77.539207,1,3.0
"13.06139,77.73524",13.061389,77.73524,1,3.0
"12.95965,77.54843",12.959647,77.548432,1,3.0
"12.95512,77.56227",12.955125,77.562269,1,3.0
"12.95739,77.63607",12.957386,77.63607,1,3.0
"12.99356,77.58533",12.993561,77.585332,1,3.0
"12.99356,77.5369",12.993561,77.5369,1,3.0
"12.96417,77.62454",12.964169,77.624539,1,3.0
"12.96417,77.61762",12.964169,77.61762,1,3.0
"12.90991,77.56688",12.909906,77.566882,1,3.0
"12.99582,77.5369",12.995822,77.5369,1,3.0
"12.9913,77.58303",12.9913,77.583026,1,3.0
"12.96643,77.61993",12.96643,77.619926,1,3.0
"12.94382,77.6084",12.94382,77.608395,1,3.0
"13.03426,77.60378",13.034258,77.603782,1,3.0
"12.96417,77.59917",12.964169,77.59917,1,3.0
"12.96417,77.58994",12.964169,77.589945,1,3.0
"12.97095,77.54382",12.970952,77.543819,1,3.0
"12.9913,77.55996",12.9913,77.559963,1,3.0
"12.91443,77.60609",12.914428,77.606089,1,3.0
"12.91443,77.56688",12.914428,77.566882,1,3.0
"12.91443,77.56458",12.914428,77.564576,1,3.0
"12.96869,77.61993",12.968691,77.619926,1,3.0
"12.96869,77.6107",12.968691,77.610701,1,3.0
"12.94156,77.59456",12.941559,77.594557,1,3.0
"12.91217,77.6107",12.912167,77.610701,1,3.0
"12.9393,77.60148",12.939299,77.601476,1,3.0
"13.02748,77.74908",13.027475,77.749077,1,3.0
"13.01165,77.58303",13.011648,77.583026,1,3.0
"12.90086,77.57149",12.900863,77.571494,1,3.0
"13.05913,77.74216",13.059128,77.742159,1,3.0
"12.99582,77.58533",12.995822,77.585332,1,3.0
"12.94834,77.59917",12.948342,77.59917,1,3.0
"12.96417,77.64299",12.964169,77.642989,1,3.0
"13.02521,77.58994",13.025214,77.589945,1,3.0
"12.91895,77.58533",12.91895,77.585332,1,3.0
"12.91895,77.55766",12.91895,77.557657,1,3.0
"12.93704,77.58072",12.937038,77.58072,1,3.0
"13.01391,77.57841",13.013909,77.578413,1,3.0
"12.89182,77.66605",12.891819,77.666052,1,3.0
"12.97547,77.5369",12.975473,77.5369,1,3.0
"12.97547,77.60609",12.975473,77.606089,1,3.0
"12.97547,77.59225",12.975473,77.592251,1,3.0
"12.90765,77.58533",12.907646,77.585332,1,3.0
"12.90538,77.59686",12.905385,77.596863,1,3.0
"12.9506,77.56688",12.950603,77.566882,1,3.0
"13.03652,77.73524",13.036519,77.73524,1,3.0
"12.96191,77.5369",12.961908,77.5369,1,3.0
"12.96191,77.53459",12.961908,77.534594,1,3.0
"12.97773,77.54612",12.977734,77.546125,1,3.0
"12.97773,77.53229",12.977734,77.532288,1,3.0
"12.98452,77.58303",12.984517,77.583026,1,3.0
"12.92121,77.57149",12.921211,77.571494,1,3.0
"12.92121,77.56919",12.921211,77.569188,1,3.0
"13.01617,77.54151",13.01617,77.541513,1,3.0
"13.05461,77.58764",13.054606,77.587638,1,3.0
"12.98226,77.57149",12.982256,77.571494,1,3.0
"12.93026,77.5738",12.930255,77.573801,1,3.0
"12.93026,77.54151",12.930255,77.541513,1,3.0
"12.92573,77.57149",12.925733,77.571494,1,3.0
"12.92573,77.55304",12.925733,77.553044,1,3.0
"12.92573,77.50922",12.925733,77.509225,1,3.0
"12.92799,77.54843",12.927994,77.548432,1,3.0
"12.92799,77.54612",12.927994,77.546125,1,3.0
"12.9506,77.59225",12.950603,77.592251,1,3.0
"12.95286,77.56688",12.952864,77.566882,1,3.0
"12.95286,77.5369",12.952864,77.5369,1,3.0
"12.95512,77.55535",12.955125,77.555351,1,3.0
"13.06591,77.58303",13.065911,77.583026,1,3.0
"12.95739,77.54612",12.957386,77.546125,1,3.0
"12.95739,77.58303",12.957386,77.583026,1,3.0
"13.19704,77.69142",13.197045,77.691421,1,2.0
"12.81947,77.6845",12.819469,77.684502,1,2.0
"12.82399,77.67989",12.823991,77.679889,1,2.0
"13.19704,77.70987",13.197045,77.709871,1,2.0
"13.1993,77.68911",13.199305,77.689114,1,2.0
"13.1993,77.69834",13.199305,77.698339,1,2.0
"13.24905,77.71448",13.249046,77.714483,1,2.0
"13.292,77.53229",13.292004,77.532288,1,2.0
"12.95512,77.73293",12.955125,77.732934,1,2.0
"13.19252,77.70756",13.192523,77.707565,1,2.0
"13.19252,77.70295",13.192523,77.702952,1,2.0
"13.19252,77.70065",13.192523,77.700646,1,2.0
"13.19252,77.69373",13.192523,77.693727,1,2.0
"13.19252,77.69142",13.192523,77.691421,1,2.0
"13.19252,77.68911",13.192523,77.689114,1,2.0
"13.19026,77.67758",13.190262,77.677583,1,2.0
"13.188,77.67297",13.188001,77.67297,1,2.0
"12.95512,77.70526",12.955125,77.705258,1,2.0
"12.95512,77.66605",12.955125,77.666052,1,2.0
"12.95739,77.60609",12.957386,77.606089,1,2.0
"12.95965,77.51614",12.959647,77.516144,1,2.0
"12.95512,77.63838",12.955125,77.638376,1,2.0
"12.95739,77.74677",12.957386,77.746771,1,2.0
"12.95512,77.52768",12.955125,77.527675,1,2.0
"13.03426,77.63838",13.034258,77.638376,1,2.0
"13.03426,77.56919",13.034258,77.569188,1,2.0
"12.87825,77.63376",12.878253,77.633764,1,2.0
"12.87825,77.62684",12.878253,77.626845,1,2.0
"12.87825,77.6084",12.878253,77.608395,1,2.0
"12.87825,77.55074",12.878253,77.550738,1,2.0
"12.87599,77.73524",12.875993,77.73524,1,2.0
"12.87599,77.65452",12.875993,77.65452,1,2.0
"13.03652,77.6084",13.036519,77.608395,1,2.0
"13.03652,77.57149",13.036519,77.571494,1,2.0
"13.03652,77.56919",13.036519,77.569188,1,2.0
"13.03652,77.56688",13.036519,77.566882,1,2.0
"12.88278,77.63607",12.882775,77.63607,1,2.0
"12.88278,77.60609",12.882775,77.606089,1,2.0
"12.88278,77.59917",12.882775,77.59917,1,2.0
"13.04104,77.50461",13.04104,77.504613,1,2.0
"13.032,77.56458",13.031997,77.564576,1,2.0
"12.88504,77.56227",12.885036,77.562269,1,2.0
"12.88504,77.55766",12.885036,77.557657,1,2.0
"12.87599,77.51614",12.875993,77.516144,1,2.0
"13.05008,77.48386",13.050084,77.483856,1,2.0
"13.04782,77.62684",13.047823,77.626845,1,2.0
"13.04782,77.57841",13.047823,77.578413,1,2.0
"13.04556,77.75138",13.045562,77.751384,1,2.0
"13.04556,77.64299",13.045562,77.642989,1,2.0
"13.03426,77.53459",13.034258,77.534594,1,2.0
"13.03426,77.50922",13.034258,77.509225,1,2.0
"13.032,77.73063",13.031997,77.730627,1,2.0
"13.032,77.61993",13.031997,77.619926,1,2.0
"12.88278,77.5",12.882775,77.5,1,2.0
"12.88051,77.67297",12.880514,77.67297,1,2.0
"12.88051,77.65452",12.880514,77.65452,1,2.0
"13.05008,77.56688",13.050084,77.566882,1,2.0
"12.87599,77.62684",12.875993,77.626845,1,2.0
"12.87599,77.52768",12.875993,77.527675,1,2.0
"13.02748,77.58303",13.027475,77.583026,1,2.0
"13.02748,77.51384",13.027475,77.513838,1,2.0
"13.02748,77.49769",13.027475,77.497694,1,2.0
"13.02974,77.55304",13.029736,77.553044,1,2.0
"13.02974,77.51153",13.029736,77.511531,1,2.0
"12.88504,77.55304",12.885036,77.553044,1,2.0
"12.88504,77.5369",12.885036,77.5369,1,2.0
"12.88278,77.74908",12.882775,77.749077,1,2.0
"13.032,77.53921",13.031997,77.539207,1,2.0
"13.02974,77.71679",13.029736,77.71679,1,2.0
"13.02974,77.62915",13.029736,77.629151,1,2.0
"13.032,77.58994",13.031997,77.589945,1,2.0
"13.032,77.57611",13.031997,77.576107,1,2.0
"13.02295,77.64068",13.022953,77.640683,1,2.0
"13.02295,77.63376",13.022953,77.633764,1,2.0
"13.02295,77.62915",13.022953,77.629151,1,2.0
"13.05234,77.52998",13.052345,77.529982,1,2.0
"13.05234,77.51153",13.052345,77.511531,1,2.0
"13.02521,77.59456",13.025214,77.594557,1,2.0
"13.02521,77.53921",13.025214,77.539207,1,2.0
"13.02521,77.52998",13.025214,77.529982,1,2.0
"13.02521,77.63838",13.025214,77.638376,1,2.0
"13.02521,77.62223",13.025214,77.622232,1,2.0
"12.8873,77.63607",12.887297,77.63607,1,2.0
"12.8873,77.59686",12.887297,77.596863,1,2.0
"12.8873,77.58994",12.887297,77.589945,1,2.0
"12.8873,77.58072",12.887297,77.58072,1,2.0
"12.88504,77.74677",12.885036,77.746771,1,2.0
"12.88504,77.65452",12.885036,77.65452,1,2.0
"13.02069,77.59456",13.020692,77.594557,1,2.0
"13.05461,77.5738",13.054606,77.573801,1,2.0
"13.05461,77.47232",13.054606,77.472325,1,2.0
"12.87373,77.61762",12.873732,77.61762,1,2.0
"12.87373,77.59225",12.873732,77.592251,1,2.0
"12.87373,77.58303",12.873732,77.583026,1,2.0
"12.88956,77.56919",12.889558,77.569188,1,2.0
"13.02295,77.55766",13.022953,77.557657,1,2.0
"13.02295,77.54382",13.022953,77.543819,1,2.0
"13.02295,77.53459",13.022953,77.534594,1,2.0
"13.02295,77.51153",13.022953,77.511531,1,2.0
"13.02295,77.62454",13.022953,77.624539,1,2.0
"12.88956,77.62454",12.889558,77.624539,1,2.0
"12.88956,77.60378",12.889558,77.603782,1,2.0
"13.02521,77.51384",13.025214,77.513838,1,2.0
"13.02295,77.69373",13.022953,77.693727,1,2.0
"13.05687,77.4631",13.056867,77.4631,1,2.0
"13.05461,77.6453",13.054606,77.645295,1,2.0
"13.05461,77.57841",13.054606,77.578413,1,2.0
"13.01843,77.61531",13.018431,77.615314,1,2.0
"13.01843,77.55996",13.018431,77.559963,1,2.0
"13.01843,77.53459",13.018431,77.534594,1,2.0
"13.01843,77.52768",13.018431,77.527675,1,2.0
"13.02069,77.58072",13.020692,77.58072,1,2.0
"13.02069,77.52306",13.020692,77.523063,1,2.0
"13.02069,77.50922",13.020692,77.509225,1,2.0
"13.01843,77.70987",13.018431,77.709871,1,2.0
"13.01843,77.65221",13.018431,77.652214,1,2.0
"13.01843,77.64991",13.018431,77.649908,1,2.0
"13.02069,77.69834",13.020692,77.698339,1,2.0
"13.02069,77.6845",13.020692,77.684502,1,2.0
"13.02069,77.67528",13.020692,77.675277,1,2.0
"13.01165,77.61301",13.011648,77.613007,1,2.0
"13.01165,77.59456",13.011648,77.594557,1,2.0
"13.05687,77.57841",13.056867,77.578413,1,2.0
"13.05687,77.55074",13.056867,77.550738,1,2.0
"13.05687,77.53229",13.056867,77.532288,1,2.0
"12.89182,77.62454",12.891819,77.624539,1,2.0
"12.89182,77.61762",12.891819,77.61762,1,2.0
"13.01391,77.55766",13.013909,77.557657,1,2.0
"13.01391,77.53229",13.013909,77.532288,1,2.0
"13.01391,77.63607",13.013909,77.63607,1,2.0
"13.01391,77.63376",13.013909,77.633764,1,2.0
"13.01391,77.58994",13.013909,77.589945,1,2.0
"12.89408,77.45388",12.89408,77.453875,1,2.0
"13.01617,77.59456",13.01617,77.594557,1,2.0
"12.89182,77.58533",12.891819,77.585332,1,2.0
"12.89182,77.5369",12.891819,77.5369,1,2.0
"13.00939,77.58764",13.009387,77.587638,1,2.0
"12.87147,77.59456",12.871471,77.594557,1,2.0
"12.87147,77.54151",12.871471,77.541513,1,2.0
"12.89408,77.61762",12.89408,77.61762,1,2.0
"12.89408,77.6084",12.89408,77.608395,1,2.0
"13.01165,77.50231",13.011648,77.502306,1,2.0
"13.01165,77.48847",13.011648,77.488469,1,2.0
"13.00939,77.70526",13.009387,77.705258,1,2.0
"13.00939,77.67066",13.009387,77.670664,1,2.0
"13.00939,77.66144",13.009387,77.661439,1,2.0
"13.01165,77.54612",13.011648,77.546125,1,2.0
"13.01165,77.50692",13.011648,77.506919,1,2.0
"12.89408,77.7191",12.89408,77.719096,1,2.0
"13.01165,77.64068",13.011648,77.640683,1,2.0
"13.01165,77.63607",13.011648,77.63607,1,2.0
"13.01165,77.61531",13.011648,77.615314,1,2.0
"13.06139,77.62684",13.061389,77.626845,1,2.0
"12.87147,77.65452",12.871471,77.65452,1,2.0
"12.87147,77.6476",12.871471,77.647601,1,2.0
"12.87147,77.64299",12.871471,77.642989,1,2.0
"12.87147,77.60148",12.871471,77.601476,1,2.0
"13.00713,77.56458",13.007126,77.564576,1,2.0
"13.00713,77.55996",13.007126,77.559963,1,2.0
"13.00939,77.50692",13.009387,77.506919,1,2.0
"13.00939,77.48155",13.009387,77.48155,1,2.0
"12.8986,77.62223",12.898602,77.622232,1,2.0
"12.8986,77.60609",12.898602,77.606089,1,2.0
"12.8986,77.55766",12.898602,77.557657,1,2.0
"12.89634,77.63838",12.896341,77.638376,1,2.0
"12.89634,77.61993",12.896341,77.619926,1,2.0
"13.00939,77.6453",13.009387,77.645295,1,2.0
"13.00939,77.64299",13.009387,77.642989,1,2.0
"13.0026,77.63146",13.002605,77.631458,1,2.0
"13.06365,77.59917",13.06365,77.59917,1,2.0
"13.06365,77.50461",13.06365,77.504613,1,2.0
"13.06365,77.50231",13.06365,77.502306,1,2.0
"13.06139,77.64991",13.061389,77.649908,1,2.0
"13.00487,77.54151",13.004866,77.541513,1,2.0
"13.00487,77.48616",13.004866,77.486162,1,2.0
"12.90086,77.64068",12.900863,77.640683,1,2.0
"12.8986,77.62454",12.898602,77.624539,1,2.0
"13.00487,77.70756",13.004866,77.707565,1,2.0
"13.00487,77.70065",13.004866,77.700646,1,2.0
"13.00487,77.63607",13.004866,77.63607,1,2.0
"13.00487,77.62223",13.004866,77.622232,1,2.0
"12.90086,77.51845",12.900863,77.51845,1,2.0
"12.8986,77.65683",12.898602,77.656827,1,2.0
"12.8986,77.6476",12.898602,77.647601,1,2.0
"12.90312,77.63146",12.903124,77.631458,1,2.0
"13.06591,77.58994",13.065911,77.589945,1,2.0
"13.06591,77.55074",13.065911,77.550738,1,2.0
"12.90312,77.44926",12.903124,77.449262,1,2.0
"12.90086,77.70987",12.900863,77.709871,1,2.0
"12.90086,77.70526",12.900863,77.705258,1,2.0
"13.0026,77.54151",13.002605,77.541513,1,2.0
"13.0026,77.57841",13.002605,77.578413,1,2.0
"13.0026,77.56227",13.002605,77.562269,1,2.0
"12.90312,77.56458",12.903124,77.564576,1,2.0
"12.90312,77.54151",12.903124,77.541513,1,2.0
"12.90312,77.53229",12.903124,77.532288,1,2.0
"12.90312,77.52768",12.903124,77.527675,1,2.0
"12.90312,77.50922",12.903124,77.509225,1,2.0
"13.0026,77.67989",13.002605,77.679889,1,2.0
"13.0026,77.67528",13.002605,77.675277,1,2.0
"12.86921,77.58303",12.86921,77.583026,1,2.0
"12.86695,77.65452",12.866949,77.65452,1,2.0
"12.86695,77.59225",12.866949,77.592251,1,2.0
"12.86695,77.58072",12.866949,77.58072,1,2.0
"12.86695,77.5738",12.866949,77.573801,1,2.0
"13.00034,77.52998",13.000344,77.529982,1,2.0
"13.00034,77.48616",13.000344,77.486162,1,2.0
"13.00034,77.48155",13.000344,77.48155,1,2.0
"12.99808,77.71679",12.998083,77.71679,1,2.0
"12.99808,77.71448",12.998083,77.714483,1,2.0
"12.99808,77.70065",12.998083,77.700646,1,2.0
"13.00034,77.59686",13.000344,77.596863,1,2.0
"13.00034,77.59225",13.000344,77.592251,1,2.0
"13.00034,77.58303",13.000344,77.583026,1,2.0
"12.90312,77.66144",12.903124,77.661439,1,2.0
"12.90312,77.63838",12.903124,77.638376,1,2.0
"12.99356,77.66375",12.993561,77.663745,1,2.0
"12.99356,77.65913",12.993561,77.659133,1,2.0
"13.06817,77.63376",13.068172,77.633764,1,2.0
"13.06817,77.63146",13.068172,77.631458,1,2.0
"13.06817,77.58994",13.068172,77.589945,1,2.0
"12.90765,77.70295",12.907646,77.702952,1,2.0
"12.90765,77.6476",12.907646,77.647601,1,2.0
"12.90765,77.64068",12.907646,77.640683,1,2.0
"12.90765,77.53921",12.907646,77.539207,1,2.0
"12.99808,77.48616",12.998083,77.486162,1,2.0
"12.99808,77.48386",12.998083,77.483856,1,2.0
"12.99582,77.70065",12.995822,77.700646,1,2.0
"12.99582,77.68681",12.995822,77.686808,1,2.0
"12.90538,77.6107",12.905385,77.610701,1,2.0
"12.90765,77.55766",12.907646,77.557657,1,2.0
"12.99808,77.66836",12.998083,77.668358,1,2.0
"12.98904,77.71448",12.989039,77.714483,1,2.0
"12.98904,77.66375",12.989039,77.663745,1,2.0
"13.07269,77.63376",13.072693,77.633764,1,2.0
"13.07269,77.55535",13.072693,77.555351,1,2.0
"13.07043,77.64991",13.070432,77.649908,1,2.0
"13.07043,77.61762",13.070432,77.61762,1,2.0
"12.91443,77.55996",12.914428,77.559963,1,2.0
"12.9913,77.53229",12.9913,77.532288,1,2.0
"12.91443,77.51384",12.914428,77.513838,1,2.0
"12.9913,77.57611",12.9913,77.576107,1,2.0
"12.99356,77.59917",12.993561,77.59917,1,2.0
"12.99356,77.53459",12.993561,77.534594,1,2.0
"12.90991,77.69603",12.909906,77.696033,1,2.0
"12.90991,77.66375",12.909906,77.663745,1,2.0
"12.90991,77.60609",12.909906,77.606089,1,2.0
"12.99356,77.6845",12.993561,77.684502,1,2.0
"12.98452,77.67066",12.984517,77.670664,1,2.0
"12.98452,77.66605",12.984517,77.666052,1,2.0
